date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:57:24	3956/3956	---M--	200	added ('OK')	font/woff	date:Mon,%2018%20Oct%202021%2010:12:54%20GMT	https://phrikmedia.com.ng/newswing/fonts/lg.woff?n1z373	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/fonts/lgd641.woff	(from https://phrikmedia.com.ng/newswing/css/lightgallery.css)
09:57:24	3880/3880	---M--	200	added ('OK')	font/ttf	date:Mon,%2018%20Oct%202021%2010:12:54%20GMT	https://phrikmedia.com.ng/newswing/fonts/lg.ttf?n1z373	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/fonts/lgd641.ttf	(from https://phrikmedia.com.ng/newswing/css/lightgallery.css)
09:57:24	8947/8947	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Oct%202021%2010:12:54%20GMT	https://phrikmedia.com.ng/newswing/fonts/lg.svg?n1z373	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/fonts/lgd641.svg	(from https://phrikmedia.com.ng/newswing/css/lightgallery.css)
09:57:27	27848/27848	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Oct%202023%2008:57:25%20GMT	https://phrikmedia.com.ng/newswing/img/vimeo-play.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/img/vimeo-play.png	(from https://phrikmedia.com.ng/newswing/css/lightgallery.css)
09:57:29	27848/27848	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Oct%202023%2008:57:27%20GMT	https://phrikmedia.com.ng/newswing/img/video-play.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/img/video-play.png	(from https://phrikmedia.com.ng/newswing/css/lightgallery.css)
09:57:30	27848/27848	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Oct%202023%2008:57:29%20GMT	https://phrikmedia.com.ng/newswing/img/youtube-play.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/img/youtube-play.png	(from https://phrikmedia.com.ng/newswing/css/lightgallery.css)
09:57:32	27848/27848	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Oct%202023%2008:57:31%20GMT	https://phrikmedia.com.ng/newswing/images/loading.gif	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/loading.gif	(from https://phrikmedia.com.ng/newswing/css/lightgallery.css)
09:57:33	452/452	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:15:06%20GMT	https://phrikmedia.com.ng/newswing/images/close.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/close.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:33	6936/6936	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Oct%202021%2015:54:36%20GMT	https://phrikmedia.com.ng/newswing/images/pheader-default.jpg	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/pheader-default.jpg	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:35	49349/49349	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Oct%202021%2016:18:10%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg-contact.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg-contact.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:35	36700/36700	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2010:45:56%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg1-about-us.jpg	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg1-about-us.jpg	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:39	60219/60219	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2012:56:42%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg1-our-team.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg1-our-team.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:39	102462/102462	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2016:37:46%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg4-about-us.jpg	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg4-about-us.jpg	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:40	46695/46695	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2013:33:04%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg2-our-team.jpg	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg2-our-team.jpg	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:40	51990/51990	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Oct%202021%2014:14:36%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg2-process.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg2-process.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:41	98085/98085	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Oct%202021%2013:58:26%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg1-process.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg1-process.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:41	15817/15817	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2016:00:40%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg4-philosophy.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg4-philosophy.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:42	18431/18431	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2014:50:46%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg2-philosophy.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg2-philosophy.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:42	138176/138176	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2012:59:44%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg1-philosophy.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg1-philosophy.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:42	16048/16048	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2014:56:36%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg3-philosophy.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg3-philosophy.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:43	2233/2233	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Nov%202021%2013:08:16%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg1-icon-pricing.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg1-icon-pricing.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:43	1740/1740	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Nov%202021%2013:08:28%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg2-icon-pricing.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg2-icon-pricing.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:44	1749/1749	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Nov%202021%2013:04:48%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg3-icon-pricing.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg3-icon-pricing.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:45	22316/22316	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Nov%202021%2013:34:58%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg-careers.jpg	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg-careers.jpg	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:46	110592/110592	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Oct%202021%2014:51:50%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg3-process.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg3-process.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:51	78939/78939	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Nov%202021%2013:49:46%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg-coming-soon.jpg	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg-coming-soon.jpg	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:52	148437/148437	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Nov%202021%2010:23:08%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg-faq.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg-faq.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:54	65057/65057	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Nov%202021%2016:51:30%20GMT	https://phrikmedia.com.ng/newswing/images/background/service-bg-v1.jpg	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/service-bg-v1.jpg	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:55	22873/22873	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Nov%202021%2010:20:48%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg-wservices.jpg	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg-wservices.jpg	(from https://phrikmedia.com.ng/newswing/style.css)
09:57:58	285217/285217	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2014:29:18%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg-service-v2.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg-service-v2.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:58:00	300247/300247	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Nov%202021%2015:35:56%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg1-home1.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg1-home1.png	(from https://phrikmedia.com.ng/newswing/css/home.css)
09:58:00	398788/398788	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2014:24:26%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg2-about-us.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg2-about-us.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:58:01	245935/245935	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Nov%202021%2010:05:04%20GMT	https://phrikmedia.com.ng/newswing/images/background/service-bg-v3-1.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/service-bg-v3-1.png	(from https://phrikmedia.com.ng/newswing/style.css)
09:58:02	151823/151823	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Nov%202021%2013:20:22%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg3-home1.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg3-home1.png	(from https://phrikmedia.com.ng/newswing/css/home.css)
09:58:02	23243/23243	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Dec%202021%2016:17:32%20GMT	https://phrikmedia.com.ng/newswing/images/home12-img-2.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/home12-img-2.png	(from https://phrikmedia.com.ng/newswing/branding-startup.html)
09:58:02	121486/121486	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Nov%202021%2013:55:28%20GMT	https://phrikmedia.com.ng/newswing/images/background/bg4-home1.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/background/bg4-home1.png	(from https://phrikmedia.com.ng/newswing/css/home.css)
09:58:03	53361/53361	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jan%202022%2014:21:16%20GMT	https://phrikmedia.com.ng/newswing/images/home14-img-1.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/home14-img-1.png	(from https://phrikmedia.com.ng/newswing/branding-startup.html)
09:58:04	71390/71390	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2009:56:32%20GMT	https://phrikmedia.com.ng/newswing/images/image1-about-us.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/image1-about-us.png	(from https://phrikmedia.com.ng/newswing/about-us.html)
09:58:04	77955/77955	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2015:29:00%20GMT	https://phrikmedia.com.ng/newswing/images/image2-about-us.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/image2-about-us.png	(from https://phrikmedia.com.ng/newswing/about-us.html)
09:58:04	6392/6392	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:04%20GMT	https://via.placeholder.com/720x544.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/720x544.png	(from https://phrikmedia.com.ng/newswing/about-us.html)
09:58:05	6463/6463	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:05%20GMT	https://via.placeholder.com/720x542.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/720x542.png	(from https://phrikmedia.com.ng/newswing/about-us.html)
09:58:05	65332/65332	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Nov%202021%2010:33:34%20GMT	https://phrikmedia.com.ng/newswing/images/service-list-8.jpg	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/service-list-8.jpg	(from https://phrikmedia.com.ng/newswing/about-us.html)
09:58:06	6095/6095	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:06%20GMT	https://via.placeholder.com/720x351.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/720x351.png	(from https://phrikmedia.com.ng/newswing/about-us.html)
09:58:07	2030/2030	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:07%20GMT	https://via.placeholder.com/240x240.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/240x240.png	(from https://phrikmedia.com.ng/newswing/about-us.html)
09:58:07	4901/4901	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:07%20GMT	https://via.placeholder.com/647x477.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/647x477.png	(from https://phrikmedia.com.ng/newswing/our-process.html)
09:58:07	6297/6297	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:07%20GMT	https://via.placeholder.com/567x573.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/567x573.png	(from https://phrikmedia.com.ng/newswing/our-process.html)
09:58:07	5672/5672	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:07%20GMT	https://via.placeholder.com/705x504.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/705x504.png	(from https://phrikmedia.com.ng/newswing/our-process.html)
09:58:08	8810/8810	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:08%20GMT	https://via.placeholder.com/1170x658.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/1170x658.png	(from https://phrikmedia.com.ng/newswing/our-philosophy.html)
09:58:10	27848/27848	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Oct%202023%2008:58:08%20GMT	https://phrikmedia.com.ng/newswing/client_link	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/client_link	(from https://phrikmedia.com.ng/newswing/our-philosophy.html)
09:58:10	5119/5119	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:10%20GMT	https://via.placeholder.com/412x549.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/412x549.png	(from https://phrikmedia.com.ng/newswing/our-philosophy.html)
09:58:10	3670/3670	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:10%20GMT	https://via.placeholder.com/286x346.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/286x346.png	(from https://phrikmedia.com.ng/newswing/careers-detailt.html)
09:58:11	7074/7074	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:11%20GMT	https://via.placeholder.com/870x600.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/870x600.png	(from https://phrikmedia.com.ng/newswing/business-strategy.html)
09:58:11	5632/5632	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:11%20GMT	https://via.placeholder.com/570x420.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/570x420.png	(from https://phrikmedia.com.ng/newswing/business-strategy.html)
09:58:11	7235/7235	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:11%20GMT	https://via.placeholder.com/850x560.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/850x560.png	(from https://phrikmedia.com.ng/newswing/friendly-support.html)
09:58:12	3307/3307	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:12%20GMT	https://via.placeholder.com/320x320.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/320x320.png	(from https://phrikmedia.com.ng/newswing/protection-stages.html)
09:58:12	225488/225488	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Dec%202021%2015:33:22%20GMT	https://phrikmedia.com.ng/newswing/images/image2-home8.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/images/image2-home8.png	(from https://phrikmedia.com.ng/newswing/about-us.html)
09:58:12	5613/5613	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:12%20GMT	https://via.placeholder.com/550x464.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/550x464.png	(from https://phrikmedia.com.ng/newswing/services-2.html)
09:58:13	5974/5974	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:13%20GMT	https://via.placeholder.com/570x466.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/570x466.png	(from https://phrikmedia.com.ng/newswing/services-2.html)
09:58:16	27848/27848	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Oct%202023%2008:58:14%20GMT	https://phrikmedia.com.ng/newswing/facebook.com	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/facebook.84.delayed	(from https://phrikmedia.com.ng/newswing/contact.html)
09:58:18	27848/27848	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Oct%202023%2008:58:16%20GMT	https://phrikmedia.com.ng/newswing/instagram.com	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/instagram.com	(from https://phrikmedia.com.ng/newswing/contact.html)
09:58:19	27848/27848	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Oct%202023%2008:58:18%20GMT	https://phrikmedia.com.ng/newswing/linkedin.com	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/phrikmedia.com.ng/newswing/linkedin.com	(from https://phrikmedia.com.ng/newswing/contact.html)
09:58:20	6349/6349	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:20%20GMT	https://via.placeholder.com/825x381.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/825x381.png	(from https://phrikmedia.com.ng/newswing/404-error.html)
09:58:20	6577/6577	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:20%20GMT	https://via.placeholder.com/715x539.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/715x539.png	(from https://phrikmedia.com.ng/newswing/services-3.html)
09:58:20	490/490	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2008:58:20%20GMT	https://via.placeholder.com/60x60.png	C:/Users/SAMUEL/Desktop/Samuel/PPS/SWiNG%20CRM/via.placeholder.com/60x60.png	(from https://phrikmedia.com.ng/newswing/services-3.html)
